iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
4140	0.163526	0.189452	2.79915	2.84123	2.91779	1.84318	2.64149	2.0479	-1.271388e+001	-1.249353e+002	-1.376492e+002
4141	0.163526	0.189452	2.79915	3.13274	2.52546	1.84318	2.87118	1.84822	-1.271388e+001	-1.232817e+002	-1.359956e+002
4142	0.163526	0.17304	2.79915	3.06068	2.65739	1.84318	2.79405	1.84822	-1.271388e+001	-1.217626e+002	-1.344764e+002
4143	0.164435	0.17304	2.48283	3.06068	2.65739	1.86571	2.79405	1.84822	-1.271388e+001	-1.224522e+002	-1.351661e+002
4144	0.164435	0.17304	2.48283	3.06068	2.65739	1.86571	2.79405	1.84822	-1.271388e+001	-1.224522e+002	-1.351661e+002
4145	0.164435	0.17304	2.74376	3.06068	2.65739	1.88628	2.98002	 1.76	-1.271388e+001	-1.210749e+002	-1.337888e+002
4146	0.164435	0.17304	2.74376	2.99892	2.65739	1.92622	2.89601	 1.76	-1.271388e+001	-1.218034e+002	-1.345173e+002
4147	0.164435	0.17304	2.74376	2.99892	2.70746	1.92622	3.01952	 1.76	-1.271388e+001	-1.213731e+002	-1.340870e+002
4148	0.164435	0.167758	2.74376	2.99892	2.70746	1.7846	3.04122	 1.76	-1.271388e+001	-1.209083e+002	-1.336222e+002
4149	0.164435	0.146151	3.00576	2.99892	2.94173	1.7846	3.07398	1.852	-1.271388e+001	-1.246483e+002	-1.373622e+002
4150	0.164435	0.200102	3.00576	2.99892	2.96507	1.7846	3.07398	1.852	-1.271388e+001	-1.251553e+002	-1.378692e+002
4151	0.164435	0.200102	3.05365	2.99892	2.96507	1.76772	2.97761	1.852	-1.271388e+001	-1.245282e+002	-1.372421e+002
4152	0.158433	0.200102	3.05365	2.99892	2.96507	1.72253	2.79868	1.852	-1.271388e+001	-1.246390e+002	-1.373529e+002
4153	0.158433	0.200102	3.05365	3.23171	2.96507	1.7795	2.89587	1.852	-1.271388e+001	-1.249748e+002	-1.376887e+002
4154	0.158433	0.200102	3.05365	3.23171	2.62534	1.7795	2.89587	1.85155	-1.271388e+001	-1.247193e+002	-1.374332e+002
4155	0.158433	0.200102	3.05365	3.10002	2.95263	1.57601	2.80671	1.85155	-1.271388e+001	-1.247412e+002	-1.374551e+002
4156	0.158433	0.200102	2.43951	3.13915	2.95263	1.57601	2.93677	1.85155	-1.271388e+001	-1.243660e+002	-1.370799e+002
4157	0.158433	0.200102	2.39106	3.13915	3.16905	1.57601	2.99035	1.85155	-1.271388e+001	-1.252524e+002	-1.379663e+002
4158	0.158433	0.200102	2.39106	3.13915	3.16905	1.57601	2.99035	1.66644	-1.271388e+001	-1.260041e+002	-1.387180e+002
4159	0.158433	0.200102	2.39106	3.13915	3.16905	1.53608	2.99035	1.66644	-1.271388e+001	-1.259694e+002	-1.386832e+002
4160	0.158433	0.159172	3.15167	3.02919	2.79999	1.71434	2.99035	1.66644	-1.271388e+001	-1.237028e+002	-1.364167e+002
4161	0.158433	0.171066	3.15167	3.02919	2.79999	1.96242	2.9947	1.9194	-1.271388e+001	-1.256274e+002	-1.383413e+002
4162	0.158433	0.171066	3.15167	3.02919	2.79999	1.96242	2.79123	1.9194	-1.271388e+001	-1.250501e+002	-1.377640e+002
4163	0.158433	0.171066	3.15167	3.02919	2.68969	1.70512	2.79123	1.9194	-1.271388e+001	-1.237549e+002	-1.364688e+002
4164	0.158433	0.155566	2.21848	3.02919	2.68969	1.67571	2.97771	1.74224	-1.271388e+001	-1.260580e+002	-1.387719e+002
4165	0.158433	0.169489	2.82508	3.02919	2.74547	1.61848	2.97771	1.74224	-1.271388e+001	-1.226722e+002	-1.353861e+002
4166	0.158433	0.169489	2.82508	3.02919	2.74889	1.70466	3.27159	1.74224	-1.271388e+001	-1.225128e+002	-1.352267e+002
4167	0.158433	0.176709	2.82508	3.02919	3.00351	1.55379	3.27159	1.8111	-1.271388e+001	-1.243263e+002	-1.370401e+002
4168	0.158433	0.176709	2.60489	3.02919	3.13322	1.57405	3.27159	1.49579	-1.271388e+001	-1.238621e+002	-1.365760e+002
4169	0.175865	0.158088	2.60489	3.02919	3.13322	1.57405	3.24494	1.48409	-1.271388e+001	-1.248915e+002	-1.376054e+002
4170	0.182079	0.17869	2.60489	3.02919	2.85234	1.57405	3.24494	1.80542	-1.271388e+001	-1.251324e+002	-1.378463e+002
4171	0.182079	0.17869	2.81466	3.18134	2.85234	1.57405	2.95483	1.80542	-1.271388e+001	-1.230388e+002	-1.357526e+002
4172	0.182079	0.16626	2.81466	3.18134	3.2334	1.49312	2.82652	1.80542	-1.271388e+001	-1.238796e+002	-1.365935e+002
4173	0.182079	0.185601	2.81466	2.93656	3.38877	1.49312	2.82652	1.91351	-1.271388e+001	-1.248905e+002	-1.376044e+002
4174	0.137696	0.147621	2.81466	2.93656	3.20173	1.49312	2.82652	1.91351	-1.271388e+001	-1.256814e+002	-1.383953e+002
4175	0.167196	0.185636	2.81466	2.93656	3.13057	1.45136	2.82652	1.91351	-1.271388e+001	-1.234514e+002	-1.361653e+002
4176	0.167196	0.206046	2.81466	2.93656	3.13057	1.45136	2.82652	1.91351	-1.271388e+001	-1.255432e+002	-1.382571e+002
4177	0.167196	0.188666	2.77968	2.78144	2.94343	1.71363	2.85939	1.91351	-1.271388e+001	-1.226629e+002	-1.353767e+002
4178	0.167196	0.188666	2.77968	2.78144	2.94343	1.66977	2.78982	1.91351	-1.271388e+001	-1.227411e+002	-1.354550e+002
4179	0.149236	0.188666	2.51629	3.15452	2.94343	1.66977	2.89944	1.56751	-1.271388e+001	-1.274002e+002	-1.401141e+002
4180	0.149236	0.188666	3.33459	2.99506	2.94343	1.61552	3.31173	1.56751	-1.271388e+001	-1.261350e+002	-1.388488e+002
4181	0.149236	0.188666	2.22398	2.99506	2.88893	1.57292	3.31173	1.56751	-1.271388e+001	-1.267946e+002	-1.395084e+002
4182	0.149236	0.188605	2.43931	2.99506	2.88893	1.57292	3.20958	1.56751	-1.271388e+001	-1.249587e+002	-1.376726e+002
4183	0.178277	0.188605	2.95193	2.99506	2.88893	1.74689	3.37565	1.56751	-1.271388e+001	-1.233198e+002	-1.360336e+002
4184	0.168891	0.188605	2.95193	2.99506	2.70418	1.74689	3.41179	1.56751	-1.271388e+001	-1.232904e+002	-1.360043e+002
4185	0.168891	0.154562	2.95193	2.74025	2.97442	1.74689	3.41179	1.56751	-1.271388e+001	-1.245123e+002	-1.372262e+002
4186	0.168891	0.154562	2.86684	3.01425	2.97442	1.74689	3.41179	1.56751	-1.271388e+001	-1.233693e+002	-1.360832e+002
4187	0.168891	0.154562	2.86684	3.01425	2.97442	1.57268	3.41179	1.56751	-1.271388e+001	-1.231963e+002	-1.359102e+002
4188	0.154221	0.154562	2.87539	3.01425	2.97442	1.57268	3.43464	1.56751	-1.271388e+001	-1.235095e+002	-1.362234e+002
4189	0.154221	0.154562	2.87539	3.01425	2.97442	1.57268	3.43464	1.56751	-1.271388e+001	-1.235095e+002	-1.362234e+002
4190	0.167715	0.154562	2.87539	3.01425	2.97442	1.57268	3.38629	1.56751	-1.271388e+001	-1.230974e+002	-1.358113e+002
4191	0.13628	0.154562	2.87539	3.01425	2.97442	1.57268	3.30512	1.56751	-1.271388e+001	-1.249435e+002	-1.376573e+002
4192	0.152703	0.162514	2.87539	3.36905	2.97442	1.57268	3.30512	1.56751	-1.271388e+001	-1.235686e+002	-1.362824e+002
4193	0.17145	0.154039	2.74106	3.45939	2.99041	1.63984	3.30512	1.56751	-1.271388e+001	-1.239195e+002	-1.366334e+002
4194	0.17145	0.152916	3.10589	3.45939	2.99041	1.63984	3.22682	1.56751	-1.271388e+001	-1.253635e+002	-1.380773e+002
4195	0.165805	0.152916	2.55882	2.81582	2.91465	1.63984	3.43287	1.56751	-1.271388e+001	-1.237151e+002	-1.364290e+002
4196	0.165805	0.152916	3.01574	2.81582	2.85019	1.73533	3.43287	1.56751	-1.271388e+001	-1.238349e+002	-1.365487e+002
4197	0.182604	0.152916	3.01574	2.81582	2.82073	1.73533	3.48401	1.56751	-1.271388e+001	-1.249004e+002	-1.376142e+002
4198	0.182604	0.152916	2.89422	3.24199	2.74096	1.73533	3.73437	1.56751	-1.271388e+001	-1.274267e+002	-1.401405e+002
4199	0.182604	0.152916	2.89422	3.24199	2.74096	1.73533	3.18647	1.56751	-1.271388e+001	-1.241604e+002	-1.368742e+002
4200	0.186939	0.152916	2.89422	3.04398	2.74096	1.73533	3.18647	1.56751	-1.271388e+001	-1.242491e+002	-1.369629e+002
4201	0.186939	0.152916	2.89422	3.04398	2.74096	1.73533	3.18647	1.56751	-1.271388e+001	-1.242491e+002	-1.369629e+002
4202	0.186939	0.152916	2.89422	3.04398	2.73232	1.91029	3.32735	1.53536	-1.271388e+001	-1.246194e+002	-1.373333e+002
4203	0.186939	0.152916	2.89422	3.04398	2.72049	1.91029	3.53544	1.53536	-1.271388e+001	-1.251269e+002	-1.378408e+002
4204	0.186939	0.178596	2.89422	3.07001	2.72049	1.91029	3.53544	1.516	-1.271388e+001	-1.244397e+002	-1.371536e+002
4205	0.186939	0.178596	2.89422	3.07001	2.6343	1.91029	3.53544	1.516	-1.271388e+001	-1.242592e+002	-1.369730e+002
4206	0.186939	0.191323	2.89422	3.07001	2.6343	1.91029	3.29733	1.516	-1.271388e+001	-1.248154e+002	-1.375293e+002
4207	0.186939	0.191323	2.55607	2.95482	2.6343	1.91029	3.29733	1.516	-1.271388e+001	-1.250556e+002	-1.377695e+002
4208	0.135415	0.169181	2.92881	3.18937	2.48943	1.91029	3.29733	1.52862	-1.271388e+001	-1.260746e+002	-1.387884e+002
4209	0.141016	0.169181	2.92881	3.18937	2.48943	1.86825	3.29733	1.5491	-1.271388e+001	-1.253870e+002	-1.381009e+002
4210	0.164108	0.169181	2.92881	3.15497	2.48943	1.86825	3.29733	1.5491	-1.271388e+001	-1.239599e+002	-1.366737e+002
4211	0.164108	0.169181	2.92881	3.15497	2.58343	1.86825	3.39505	1.5491	-1.271388e+001	-1.228050e+002	-1.355189e+002
4212	0.164108	0.170654	2.92881	3.15497	2.78769	1.86825	3.39505	1.5491	-1.271388e+001	-1.226857e+002	-1.353996e+002
4213	0.164108	0.170654	2.54511	3.15497	2.78769	1.84898	3.39505	1.5491	-1.271388e+001	-1.225926e+002	-1.353065e+002
4214	0.164108	0.170654	2.71412	3.15497	2.78769	1.84898	3.39505	1.5491	-1.271388e+001	-1.221843e+002	-1.348982e+002
4215	0.171138	0.170654	2.71412	3.15497	2.78769	1.84898	3.36829	1.5491	-1.271388e+001	-1.222520e+002	-1.349659e+002
4216	0.171138	0.170654	2.71412	3.10515	2.88416	1.86489	3.36829	1.5491	-1.271388e+001	-1.233468e+002	-1.360607e+002
4217	0.171138	0.167685	2.87051	3.10515	2.79169	1.86211	3.30811	1.60783	-1.271388e+001	-1.221088e+002	-1.348226e+002
4218	0.171138	0.167685	2.87051	3.10515	2.79169	1.86211	3.30811	1.60783	-1.271388e+001	-1.221088e+002	-1.348226e+002
4219	0.171138	0.167685	2.87051	3.10515	2.79169	1.86211	3.30811	1.56778	-1.271388e+001	-1.223226e+002	-1.350364e+002
4220	0.171138	0.167685	2.87051	3.10515	2.61767	1.85677	3.42809	1.56778	-1.271388e+001	-1.225527e+002	-1.352666e+002
4221	0.171138	0.158948	2.87051	3.10515	2.61767	1.89234	3.42809	1.56778	-1.271388e+001	-1.228299e+002	-1.355437e+002
4222	0.171138	0.156263	2.87051	3.10515	2.61767	1.87837	3.4588	1.51757	-1.271388e+001	-1.232898e+002	-1.360037e+002
4223	0.14262	0.156263	2.87051	3.22371	2.61767	1.87837	3.4588	1.51757	-1.271388e+001	-1.245657e+002	-1.372796e+002
4224	0.14262	0.156263	2.87051	3.22371	2.81296	1.87837	3.55815	1.51757	-1.271388e+001	-1.255074e+002	-1.382212e+002
4225	0.14262	0.16217	2.87051	3.22371	2.81296	1.6264	3.2351	1.51757	-1.271388e+001	-1.250219e+002	-1.377357e+002
4226	0.14262	0.16217	2.54665	2.97801	2.81296	1.74524	3.2351	1.51757	-1.271388e+001	-1.242664e+002	-1.369802e+002
4227	0.184476	0.16217	2.55656	2.97801	2.81296	1.94946	3.2351	1.67879	-1.271388e+001	-1.247620e+002	-1.374759e+002
4228	0.184476	0.173292	2.70788	2.97801	2.56075	1.94946	3.2351	1.67879	-1.271388e+001	-1.227339e+002	-1.354478e+002
4229	0.184476	0.173292	2.7677	2.97801	2.56075	1.94946	3.15884	1.67879	-1.271388e+001	-1.225226e+002	-1.352365e+002
4230	0.184476	0.173292	2.7677	2.97801	2.49358	1.94946	3.15884	1.67879	-1.271388e+001	-1.230549e+002	-1.357688e+002
4231	0.13356	0.158646	2.7677	2.97801	2.64535	1.80218	3.15884	1.67879	-1.271388e+001	-1.241923e+002	-1.369061e+002
4232	0.13356	0.158646	2.42356	2.97801	2.64535	1.80218	3.15884	1.67879	-1.271388e+001	-1.252963e+002	-1.380102e+002
4233	0.13356	0.158646	2.80325	2.97801	2.64535	1.80218	3.15884	1.67879	-1.271388e+001	-1.242201e+002	-1.369339e+002
4234	0.13356	0.158646	2.80325	2.97801	2.59989	1.83205	3.15884	1.67879	-1.271388e+001	-1.244383e+002	-1.371521e+002
4235	0.117676	0.158646	2.80325	2.97801	2.59989	1.68716	3.45284	1.60347	-1.271388e+001	-1.310405e+002	-1.437544e+002
4236	0.176447	0.158646	2.80325	2.97801	2.59989	1.68716	3.28184	1.60347	-1.271388e+001	-1.245982e+002	-1.373121e+002
4237	0.176447	0.158646	2.80325	3.48821	2.838	1.68716	3.28184	1.60347	-1.271388e+001	-1.236211e+002	-1.363350e+002
4238	0.176447	0.158646	2.80325	3.49621	2.838	1.68716	3.26395	1.76775	-1.271388e+001	-1.247163e+002	-1.374302e+002
4239	0.176447	0.158646	2.80325	3.49621	2.75053	1.68716	3.24705	1.76775	-1.271388e+001	-1.249693e+002	-1.376832e+002
4240	0.176447	0.158646	2.80325	3.21615	2.75053	1.68716	3.11614	1.76775	-1.271388e+001	-1.224769e+002	-1.351908e+002
4241	0.176447	0.158646	2.80325	3.40496	2.75053	1.73497	2.92935	1.76775	-1.271388e+001	-1.229452e+002	-1.356591e+002
4242	0.176447	0.158646	2.80325	2.91655	2.75053	1.73497	3.14158	1.76775	-1.271388e+001	-1.221703e+002	-1.348842e+002
4243	0.173332	0.186901	2.80325	2.91655	2.80224	1.73497	2.87147	1.76775	-1.271388e+001	-1.224308e+002	-1.351447e+002
4244	0.173332	0.186901	2.80325	2.91655	2.80224	1.73497	2.87147	1.76775	-1.271388e+001	-1.224308e+002	-1.351447e+002
4245	0.173332	0.182517	2.80325	2.83143	2.80224	1.73497	2.87147	1.91143	-1.271388e+001	-1.219951e+002	-1.347090e+002
4246	0.173332	0.182517	2.81352	2.83143	2.96651	1.66991	2.87147	1.91143	-1.271388e+001	-1.221996e+002	-1.349135e+002
4247	0.173332	0.182517	2.87729	3.00757	2.67858	1.66991	2.87147	1.91143	-1.271388e+001	-1.232997e+002	-1.360136e+002
4248	0.173332	0.182517	2.87729	2.77607	2.92486	1.66991	2.87147	1.91143	-1.271388e+001	-1.224789e+002	-1.351928e+002
4249	0.173332	0.182517	2.87729	2.77607	2.92486	1.75823	2.87147	1.86544	-1.271388e+001	-1.227150e+002	-1.354289e+002
4250	0.173332	0.182517	2.53399	2.77607	2.92486	1.75823	3.02165	2.03547	-1.271388e+001	-1.273335e+002	-1.400474e+002
4251	0.1488	0.182517	2.75104	3.04339	2.92486	1.75823	3.02165	2.00974	-1.271388e+001	-1.257058e+002	-1.384197e+002
4252	0.1488	0.1548	2.75104	3.04339	2.92486	1.75823	2.73431	2.00974	-1.271388e+001	-1.233022e+002	-1.360161e+002
4253	0.1488	0.1548	2.75104	3.04339	2.92486	1.75823	2.73431	2.00974	-1.271388e+001	-1.233022e+002	-1.360161e+002
4254	0.1488	0.1548	2.75104	3.20209	2.92486	1.75823	2.80805	1.84063	-1.271388e+001	-1.232742e+002	-1.359881e+002
4255	0.1488	0.1548	2.75104	3.20209	2.89816	1.67388	2.80805	1.84063	-1.271388e+001	-1.229002e+002	-1.356141e+002
4256	0.185481	0.171113	2.71764	3.20209	2.68333	1.9472	2.91202	1.84063	-1.271388e+001	-1.227390e+002	-1.354529e+002
4257	0.148973	0.171113	2.30727	2.80574	2.54738	1.85609	2.91202	1.84063	-1.271388e+001	-1.251411e+002	-1.378549e+002
4258	0.148973	0.16463	2.30727	2.80574	2.49168	2.15087	2.91202	1.9066	-1.271388e+001	-1.264983e+002	-1.392122e+002
4259	0.186657	0.16463	2.30727	2.80574	2.49168	2.15087	2.75385	1.9066	-1.271388e+001	-1.274914e+002	-1.402053e+002
4260	0.186657	0.16463	2.4413	2.80574	2.49168	2.15087	2.75385	2.00168	-1.271388e+001	-1.264087e+002	-1.391226e+002
4261	0.186657	0.171184	2.4413	2.80574	2.49168	2.08049	2.75385	1.78302	-1.271388e+001	-1.269384e+002	-1.396523e+002
4262	0.186657	0.171184	2.4413	2.80574	2.62863	2.08049	2.75385	1.98232	-1.271388e+001	-1.263157e+002	-1.390296e+002
4263	0.186657	0.171184	2.4413	2.80574	2.61125	1.87466	2.75385	1.98232	-1.271388e+001	-1.245512e+002	-1.372651e+002
4264	0.154195	0.170375	2.4413	2.80574	2.69889	1.87466	2.75385	1.98232	-1.271388e+001	-1.234506e+002	-1.361645e+002
4265	0.154195	0.170375	2.4088	2.80574	2.86173	1.47781	2.75385	1.98232	-1.271388e+001	-1.266641e+002	-1.393780e+002
4266	0.154195	0.173847	2.4088	2.80574	3.32879	1.47781	2.75385	1.98232	-1.271388e+001	-1.253910e+002	-1.381049e+002
4267	0.149685	0.173847	2.4088	2.82852	3.32879	1.38069	2.75385	1.98232	-1.271388e+001	-1.262642e+002	-1.389781e+002
4268	0.149685	0.173847	2.4088	2.82852	3.32879	1.38069	2.75385	1.98232	-1.271388e+001	-1.262642e+002	-1.389781e+002
4269	0.149685	0.173847	2.38572	3.41373	3.32879	1.55753	2.94446	1.84914	-1.271388e+001	-1.262027e+002	-1.389165e+002
4270	0.149685	0.173847	2.38572	3.29564	3.32879	1.55753	2.94446	1.72627	-1.271388e+001	-1.261169e+002	-1.388308e+002
4271	0.149685	0.173847	2.38572	3.29564	3.46136	1.55753	2.94446	1.72627	-1.271388e+001	-1.280794e+002	-1.407933e+002
4272	0.149685	0.173847	2.38572	3.29564	3.27541	1.51605	2.94446	1.72627	-1.271388e+001	-1.252922e+002	-1.380060e+002
4273	0.18268	0.165096	3.09844	3.29564	3.46695	1.51605	3.42052	1.53282	-1.271388e+001	-1.280439e+002	-1.407578e+002
4274	0.18268	0.178331	3.09844	3.29564	3.46695	1.44076	3.43108	1.53282	-1.271388e+001	-1.273653e+002	-1.400791e+002
4275	0.18268	0.178331	3.09844	3.03249	3.46695	1.44076	3.37471	1.53282	-1.271388e+001	-1.267946e+002	-1.395085e+002
4276	0.18268	0.178331	3.09844	3.03249	3.53168	1.44076	3.44356	1.53282	-1.271388e+001	-1.275580e+002	-1.402719e+002
4277	0.165117	0.16701	3.09844	3.03249	3.53168	1.42003	3.44356	1.53282	-1.271388e+001	-1.265735e+002	-1.392874e+002
4278	0.165117	0.16701	3.09844	3.03249	3.53168	1.42003	3.44356	1.53282	-1.271388e+001	-1.265735e+002	-1.392874e+002
4279	0.165117	0.16701	3.09844	3.03249	3.44453	1.42003	3.44356	1.53282	-1.271388e+001	-1.258637e+002	-1.385775e+002
4280	0.165117	0.16701	3.09844	2.99613	3.09307	1.42003	3.38534	1.55492	-1.271388e+001	-1.253610e+002	-1.380749e+002
4281	0.18208	0.16701	3.09844	2.99613	3.09307	1.40686	3.35586	1.55492	-1.271388e+001	-1.263324e+002	-1.390463e+002
4282	0.18208	0.16701	2.4089	2.99613	3.0104	1.40686	3.35586	1.55492	-1.271388e+001	-1.270598e+002	-1.397737e+002
4283	0.18208	0.185849	2.4089	2.8514	3.0104	1.47677	3.19312	1.55492	-1.271388e+001	-1.266059e+002	-1.393198e+002
4284	0.18208	0.185849	2.7763	2.8514	3.0104	1.59302	3.46309	1.55492	-1.271388e+001	-1.239796e+002	-1.366934e+002
4285	0.18208	0.1582	2.7763	2.8514	3.0104	1.59302	3.37002	1.55492	-1.271388e+001	-1.235607e+002	-1.362746e+002
4286	0.18208	0.171686	2.7763	2.77177	3.13497	1.59302	3.37002	1.55492	-1.271388e+001	-1.239664e+002	-1.366803e+002
4287	0.18208	0.177712	2.7763	2.77177	3.13553	1.41637	3.37002	1.76005	-1.271388e+001	-1.276627e+002	-1.403766e+002
4288	0.18208	0.177712	2.7763	3.07726	3.1462	1.41637	3.37002	1.76005	-1.271388e+001	-1.269085e+002	-1.396224e+002
4289	0.18208	0.177712	2.7763	3.07726	3.16616	1.43378	3.37002	1.76005	-1.271388e+001	-1.265391e+002	-1.392530e+002
4290	0.18208	0.177712	2.7763	3.07726	3.14662	1.69967	3.37002	1.52371	-1.271388e+001	-1.249765e+002	-1.376903e+002
4291	0.163747	0.177712	2.7763	3.07726	3.14662	1.60937	3.37002	1.52371	-1.271388e+001	-1.230698e+002	-1.357836e+002
4292	0.163747	0.179877	2.7763	3.07726	3.32739	1.60937	3.43071	1.52371	-1.271388e+001	-1.254233e+002	-1.381372e+002
4293	0.163747	0.179877	2.7763	3.04921	3.32739	1.60937	3.21139	1.52371	-1.271388e+001	-1.259400e+002	-1.386539e+002
4294	0.163747	0.180394	2.57414	3.04921	3.15377	1.60937	3.21139	1.52371	-1.271388e+001	-1.240874e+002	-1.368013e+002
4295	0.163747	0.180394	2.49416	2.78407	3.34981	1.42321	3.34189	1.52371	-1.271388e+001	-1.256633e+002	-1.383772e+002
4296	0.163747	0.180394	3.15934	2.78407	3.34981	1.42321	3.34189	1.52371	-1.271388e+001	-1.265618e+002	-1.392756e+002
4297	0.163747	0.180394	3.16213	2.78407	3.13608	1.43637	3.34189	1.52371	-1.271388e+001	-1.263312e+002	-1.390451e+002
4298	0.163747	0.180394	2.4644	2.78407	3.13608	1.43637	3.23347	1.52371	-1.271388e+001	-1.259881e+002	-1.387020e+002
4299	0.163747	0.180394	2.4644	2.78407	3.11856	1.54812	3.13799	1.5653	-1.271388e+001	-1.246677e+002	-1.373816e+002
4300	0.163747	0.180394	2.4644	2.78407	3.11856	1.54812	3.13799	1.5653	-1.271388e+001	-1.246677e+002	-1.373816e+002
4301	0.163747	0.180394	2.4644	2.78407	3.11856	1.54812	3.17185	1.46393	-1.271388e+001	-1.269068e+002	-1.396207e+002
4302	0.163747	0.180394	2.56398	2.59792	3.10112	1.54812	3.17185	1.46393	-1.271388e+001	-1.276676e+002	-1.403815e+002
4303	0.163747	0.180394	2.56398	3.23865	3.11553	1.54812	3.36142	1.46393	-1.271388e+001	-1.245130e+002	-1.372269e+002
4304	0.163747	0.180394	2.56398	3.26983	3.11553	1.54812	3.36142	1.61358	-1.271388e+001	-1.232194e+002	-1.359333e+002
4305	0.163747	0.174739	2.56398	3.26983	3.11553	1.54812	3.38125	1.61358	-1.271388e+001	-1.231725e+002	-1.358864e+002
4306	0.163747	0.174739	2.77579	3.26983	3.11553	1.48929	3.35859	1.61358	-1.271388e+001	-1.231591e+002	-1.358730e+002
4307	0.163747	0.174739	2.77579	3.46655	3.11553	1.48929	3.06219	1.66302	-1.271388e+001	-1.238366e+002	-1.365505e+002
4308	0.163747	0.174739	2.77579	3.42943	2.92413	1.48929	3.06219	1.66302	-1.271388e+001	-1.246062e+002	-1.373200e+002
4309	0.163747	0.174739	2.77579	2.87227	2.92413	1.48929	3.06219	1.66302	-1.271388e+001	-1.237540e+002	-1.364678e+002
4310	0.163747	0.174739	2.77579	3.05898	2.92413	1.48929	3.23349	1.66302	-1.271388e+001	-1.232873e+002	-1.360012e+002
4311	0.163747	0.174739	2.80854	3.05898	2.92413	1.7264	3.2537	1.66302	-1.271388e+001	-1.213824e+002	-1.340963e+002
4312	0.163747	0.174739	2.80854	3.05898	2.92413	1.68055	3.2537	1.66302	-1.271388e+001	-1.212609e+002	-1.339748e+002
4313	0.173193	0.174739	2.80854	3.05898	2.76121	1.68055	3.20354	1.7624	-1.271388e+001	-1.223395e+002	-1.350534e+002
4314	0.173193	0.188931	2.57388	2.86265	2.76121	1.8158	3.20354	1.7624	-1.271388e+001	-1.230910e+002	-1.358049e+002
4315	0.152388	0.188931	2.2262	2.86265	2.76121	1.8158	3.20354	1.7624	-1.271388e+001	-1.259495e+002	-1.386634e+002
4316	0.16942	0.188931	3.18338	2.86265	2.64013	2.01227	3.24631	1.7624	-1.271388e+001	-1.260191e+002	-1.387329e+002
4317	0.16942	0.167938	3.20519	2.8081	2.64013	2.01227	3.24631	1.7624	-1.271388e+001	-1.257270e+002	-1.384409e+002
4318	0.16942	0.167938	3.20519	2.8081	2.67448	1.81907	3.24631	1.70605	-1.271388e+001	-1.240276e+002	-1.367414e+002
4319	0.165088	0.156961	3.20519	2.8081	2.67448	1.81907	3.25846	1.70605	-1.271388e+001	-1.245152e+002	-1.372291e+002
4320	0.165088	0.156961	3.20519	2.78555	2.57508	1.81907	3.25846	1.70605	-1.271388e+001	-1.254825e+002	-1.381963e+002
4321	0.165088	0.156961	3.17082	3.62927	2.57508	1.81907	3.12038	1.70605	-1.271388e+001	-1.265505e+002	-1.392644e+002
4322	0.165088	0.156961	3.17082	3.36051	2.57261	1.81907	3.05494	1.70605	-1.271388e+001	-1.248584e+002	-1.375723e+002
4323	0.165088	0.174543	3.17082	3.36051	2.62149	1.764	3.05494	1.8218	-1.271388e+001	-1.245106e+002	-1.372245e+002
4324	0.165088	0.174543	3.17082	3.36051	2.73564	1.764	3.08384	1.62884	-1.271388e+001	-1.240722e+002	-1.367861e+002
4325	0.147752	0.174543	3.17082	3.07745	2.73564	1.68354	3.08384	1.62884	-1.271388e+001	-1.246050e+002	-1.373189e+002
4326	0.15967	0.174543	3.01464	3.01543	2.86755	1.64468	2.97302	1.62884	-1.271388e+001	-1.236224e+002	-1.363363e+002
4327	0.15967	0.174635	3.01464	3.0568	2.86755	1.65397	2.97302	1.62884	-1.271388e+001	-1.235437e+002	-1.362576e+002
4328	0.142016	0.174635	3.01464	3.0568	2.86755	1.65222	2.97302	1.96178	-1.271388e+001	-1.245106e+002	-1.372244e+002
4329	0.164063	0.185433	2.71286	3.35522	2.90445	1.65222	2.97881	1.96178	-1.271388e+001	-1.237718e+002	-1.364857e+002
